2021-07-28 12:55:27.927 [restartedMain] INFO  cuifua.ServiceHospApplication - The following profiles are active: dev
2021-08-04 22:09:03.779 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [8.142.35.1:5672]
2021-08-04 22:09:03.783 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [8.142.35.1:5672]
2021-08-04 22:09:08.761 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-9] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@591757d2: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2021-08-04 22:09:08.763 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [8.142.35.1:5672]
2021-08-04 22:09:09.046 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#31984f2a:23/SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452]
2021-08-04 22:09:09.048 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@633ab5e2: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2021-08-04 22:09:09.238 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  org.springframework.amqp.rabbit.core.RabbitAdmin - Auto-declaring a non-durable, auto-delete, or exclusive Queue (springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog) durable:false, auto-delete:true, exclusive:true. It will be redeclared if the broker stops and is restarted while the connection factory is alive, but all messages will be lost.
2021-08-04 22:09:10.394 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  org.springframework.amqp.rabbit.core.RabbitAdmin - Auto-declaring a non-durable, auto-delete, or exclusive Queue (springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog) durable:false, auto-delete:true, exclusive:true. It will be redeclared if the broker stops and is restarted while the connection factory is alive, but all messages will be lost.
2021-08-04 22:09:10.781 [cluster-ClusterId{value='610a8eb14d03a35858ac7093', description='null'}-8.142.35.1:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:11, serverValue:583}] to 8.142.35.1:27017
2021-08-04 22:09:10.812 [cluster-ClusterId{value='610a8eb14d03a35858ac7093', description='null'}-8.142.35.1:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=8.142.35.1:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[5, 0, 1]}, minWireVersion=0, maxWireVersion=13, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=31284200}
2021-08-04 22:09:12.508 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  org.springframework.amqp.rabbit.core.RabbitAdmin - Auto-declaring a non-durable, auto-delete, or exclusive Queue (springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog) durable:false, auto-delete:true, exclusive:true. It will be redeclared if the broker stops and is restarted while the connection factory is alive, but all messages will be lost.
2021-08-04 22:09:16.630 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  org.springframework.amqp.rabbit.core.RabbitAdmin - Auto-declaring a non-durable, auto-delete, or exclusive Queue (springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog) durable:false, auto-delete:true, exclusive:true. It will be redeclared if the broker stops and is restarted while the connection factory is alive, but all messages will be lost.
2021-08-04 22:09:21.912 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  org.springframework.amqp.rabbit.core.RabbitAdmin - Auto-declaring a non-durable, auto-delete, or exclusive Queue (springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog) durable:false, auto-delete:true, exclusive:true. It will be redeclared if the broker stops and is restarted while the connection factory is alive, but all messages will be lost.
2021-08-04 22:09:27.133 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-10] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@ca4c94c: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2021-08-04 22:09:47.707 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-11] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@4e33ff10: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:10:08.112 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-12] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@45b992ef: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:10:28.764 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-13] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7ffac795: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:10:49.287 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-14] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@55ce898a: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:11:09.780 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-15] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@43c51ded: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:11:30.241 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-16] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@35c27d7e: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:11:52.506 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-17] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@4d4dc3a3: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:12:13.009 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-18] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@77c61c21: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:12:33.512 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-19] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@44fd097: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:12:54.019 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-20] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@3a600c23: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:13:14.524 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-21] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@57c85094: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:13:35.020 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-22] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@53e5fe8c: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:13:55.552 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-23] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@2362346f: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:14:16.066 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-24] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@1514071c: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:14:36.617 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-25] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@38376d49: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:14:57.157 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-26] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@5b329007: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:15:17.662 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-27] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7872328c: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:15:38.177 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-28] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@55a5b398: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:15:58.710 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-29] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@1f984fe2: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:16:19.263 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-30] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7d6f36d7: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:16:39.949 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-31] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7e58ccfe: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:17:00.479 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-32] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@6a30831f: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:17:20.997 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-33] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7a6c3edb: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:17:41.524 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-34] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@76638765: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:18:02.068 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-35] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@198f71cc: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:18:22.602 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-36] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@29640cbc: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:18:43.171 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-37] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@1471ad78: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:19:03.739 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-38] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@43d36b7b: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:19:24.265 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-39] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7d9a3b55: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:19:44.808 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-40] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@4379abf9: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:20:05.376 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-41] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@5f1a73e4: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
2021-08-04 22:20:25.912 [springCloudBus.anonymous.b4sARSUxQ5adcGt7BARUog-42] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@407315fd: tags=[[]], channel=Cached Rabbit Channel: AMQChannel(amqp://guest@8.142.35.1:5672/,2), conn: Proxy@679d79e5 Shared Rabbit Connection: SimpleConnection@46489fea [delegate=amqp://guest@8.142.35.1:5672/, localPort= 62452], acknowledgeMode=AUTO local queue size=0
